image	text	label	string_label
data/receipts_corpus/images/794.jpg	data/receipts_corpus/txt/794.txt	0	Normal
data/receipts_corpus/images/795.jpg	data/receipts_corpus/txt/795.txt	0	Normal
data/receipts_corpus/images/802.jpg	data/receipts_corpus/txt/802.txt	0	Normal
data/receipts_corpus/images/803.jpg	data/receipts_corpus/txt/803.txt	0	Normal
data/receipts_corpus/images/806.jpg	data/receipts_corpus/txt/806.txt	0	Normal
data/receipts_corpus/images/808.jpg	data/receipts_corpus/txt/808.txt	0	Normal
data/receipts_corpus/images/809.jpg	data/receipts_corpus/txt/809.txt	0	Normal
data/receipts_corpus/images/815.jpg	data/receipts_corpus/txt/815.txt	0	Normal
data/receipts_corpus/images/819.jpg	data/receipts_corpus/txt/819.txt	0	Normal
data/forged/821.jpg	data/forgedtxt/821.txt	1	Fraud
data/receipts_corpus/images/824.jpg	data/receipts_corpus/txt/824.txt	0	Normal
data/receipts_corpus/images/837.jpg	data/receipts_corpus/txt/837.txt	0	Normal
data/receipts_corpus/images/838.jpg	data/receipts_corpus/txt/838.txt	0	Normal
data/receipts_corpus/images/841.jpg	data/receipts_corpus/txt/841.txt	0	Normal
data/receipts_corpus/images/843.jpg	data/receipts_corpus/txt/843.txt	0	Normal
data/receipts_corpus/images/845.jpg	data/receipts_corpus/txt/845.txt	0	Normal
data/receipts_corpus/images/846.jpg	data/receipts_corpus/txt/846.txt	0	Normal
data/receipts_corpus/images/852.jpg	data/receipts_corpus/txt/852.txt	0	Normal
data/receipts_corpus/images/854.jpg	data/receipts_corpus/txt/854.txt	0	Normal
data/receipts_corpus/images/855.jpg	data/receipts_corpus/txt/855.txt	0	Normal
data/receipts_corpus/images/860.jpg	data/receipts_corpus/txt/860.txt	0	Normal
data/receipts_corpus/images/863.jpg	data/receipts_corpus/txt/863.txt	0	Normal
data/receipts_corpus/images/866.jpg	data/receipts_corpus/txt/866.txt	0	Normal
data/forged/870.jpg	data/forgedtxt/870.txt	1	Fraud
data/forged/874.jpg	data/forgedtxt/874.txt	1	Fraud
data/receipts_corpus/images/886.jpg	data/receipts_corpus/txt/886.txt	0	Normal
data/receipts_corpus/images/897.jpg	data/receipts_corpus/txt/897.txt	0	Normal
data/receipts_corpus/images/900.jpg	data/receipts_corpus/txt/900.txt	0	Normal
data/receipts_corpus/images/902.jpg	data/receipts_corpus/txt/902.txt	0	Normal
data/receipts_corpus/images/905.jpg	data/receipts_corpus/txt/905.txt	0	Normal
data/receipts_corpus/images/906.jpg	data/receipts_corpus/txt/906.txt	0	Normal
data/receipts_corpus/images/907.jpg	data/receipts_corpus/txt/907.txt	0	Normal
data/forged/909.jpg	data/forgedtxt/909.txt	1	Fraud
data/receipts_corpus/images/911.jpg	data/receipts_corpus/txt/911.txt	0	Normal
data/receipts_corpus/images/912.jpg	data/receipts_corpus/txt/912.txt	0	Normal
data/receipts_corpus/images/913.jpg	data/receipts_corpus/txt/913.txt	0	Normal
data/receipts_corpus/images/915.jpg	data/receipts_corpus/txt/915.txt	0	Normal
data/receipts_corpus/images/923.jpg	data/receipts_corpus/txt/923.txt	0	Normal
data/receipts_corpus/images/924.jpg	data/receipts_corpus/txt/924.txt	0	Normal
data/receipts_corpus/images/927.jpg	data/receipts_corpus/txt/927.txt	0	Normal
data/receipts_corpus/images/929.jpg	data/receipts_corpus/txt/929.txt	0	Normal
data/receipts_corpus/images/934.jpg	data/receipts_corpus/txt/934.txt	0	Normal
data/receipts_corpus/images/935.jpg	data/receipts_corpus/txt/935.txt	0	Normal
data/receipts_corpus/images/936.jpg	data/receipts_corpus/txt/936.txt	0	Normal
data/receipts_corpus/images/937.jpg	data/receipts_corpus/txt/937.txt	0	Normal
data/receipts_corpus/images/938.jpg	data/receipts_corpus/txt/938.txt	0	Normal
data/receipts_corpus/images/940.jpg	data/receipts_corpus/txt/940.txt	0	Normal
data/receipts_corpus/images/943.jpg	data/receipts_corpus/txt/943.txt	0	Normal
data/receipts_corpus/images/945.jpg	data/receipts_corpus/txt/945.txt	0	Normal
data/receipts_corpus/images/949.jpg	data/receipts_corpus/txt/949.txt	0	Normal
data/receipts_corpus/images/951.jpg	data/receipts_corpus/txt/951.txt	0	Normal
data/receipts_corpus/images/956.jpg	data/receipts_corpus/txt/956.txt	0	Normal
data/receipts_corpus/images/961.jpg	data/receipts_corpus/txt/961.txt	0	Normal
data/forged/965.jpg	data/forgedtxt/965.txt	1	Fraud
data/receipts_corpus/images/966.jpg	data/receipts_corpus/txt/966.txt	0	Normal
data/receipts_corpus/images/967.jpg	data/receipts_corpus/txt/967.txt	0	Normal
data/receipts_corpus/images/970.jpg	data/receipts_corpus/txt/970.txt	0	Normal
data/receipts_corpus/images/972.jpg	data/receipts_corpus/txt/972.txt	0	Normal
data/receipts_corpus/images/974.jpg	data/receipts_corpus/txt/974.txt	0	Normal
data/receipts_corpus/images/976.jpg	data/receipts_corpus/txt/976.txt	0	Normal
data/receipts_corpus/images/977.jpg	data/receipts_corpus/txt/977.txt	0	Normal
data/receipts_corpus/images/981.jpg	data/receipts_corpus/txt/981.txt	0	Normal
data/receipts_corpus/images/982.jpg	data/receipts_corpus/txt/982.txt	0	Normal
data/receipts_corpus/images/984.jpg	data/receipts_corpus/txt/984.txt	0	Normal
data/receipts_corpus/images/985.jpg	data/receipts_corpus/txt/985.txt	0	Normal
data/receipts_corpus/images/991.jpg	data/receipts_corpus/txt/991.txt	0	Normal
data/receipts_corpus/images/992.jpg	data/receipts_corpus/txt/992.txt	0	Normal
data/receipts_corpus/images/994.jpg	data/receipts_corpus/txt/994.txt	0	Normal
data/receipts_corpus/images/996.jpg	data/receipts_corpus/txt/996.txt	0	Normal
data/receipts_corpus/images/999.jpg	data/receipts_corpus/txt/999.txt	0	Normal
data/receipts_corpus/images/1012.jpg	data/receipts_corpus/txt/1012.txt	0	Normal
data/receipts_corpus/images/1025.jpg	data/receipts_corpus/txt/1025.txt	0	Normal
data/receipts_corpus/images/1041.jpg	data/receipts_corpus/txt/1041.txt	0	Normal
data/receipts_corpus/images/1043.jpg	data/receipts_corpus/txt/1043.txt	0	Normal
data/receipts_corpus/images/1064.jpg	data/receipts_corpus/txt/1064.txt	0	Normal
data/receipts_corpus/images/1096.jpg	data/receipts_corpus/txt/1096.txt	0	Normal
data/receipts_corpus/images/1097.jpg	data/receipts_corpus/txt/1097.txt	0	Normal
data/receipts_corpus/images/1109.jpg	data/receipts_corpus/txt/1109.txt	0	Normal
data/receipts_corpus/images/1117.jpg	data/receipts_corpus/txt/1117.txt	0	Normal
data/receipts_corpus/images/1122.jpg	data/receipts_corpus/txt/1122.txt	0	Normal
data/forged/1133.jpg	data/forgedtxt/1133.txt	1	Fraud
data/receipts_corpus/images/1140.jpg	data/receipts_corpus/txt/1140.txt	0	Normal
data/receipts_corpus/images/1143.jpg	data/receipts_corpus/txt/1143.txt	0	Normal
data/receipts_corpus/images/1151.jpg	data/receipts_corpus/txt/1151.txt	0	Normal
data/receipts_corpus/images/1163.jpg	data/receipts_corpus/txt/1163.txt	0	Normal
data/receipts_corpus/images/1195.jpg	data/receipts_corpus/txt/1195.txt	0	Normal
data/receipts_corpus/images/1205.jpg	data/receipts_corpus/txt/1205.txt	0	Normal
data/forged/1214.jpg	data/forgedtxt/1214.txt	1	Fraud
data/receipts_corpus/images/1216.jpg	data/receipts_corpus/txt/1216.txt	0	Normal
data/receipts_corpus/images/1224.jpg	data/receipts_corpus/txt/1224.txt	0	Normal
data/receipts_corpus/images/1236.jpg	data/receipts_corpus/txt/1236.txt	0	Normal
data/receipts_corpus/images/1249.jpg	data/receipts_corpus/txt/1249.txt	0	Normal
data/receipts_corpus/images/1256.jpg	data/receipts_corpus/txt/1256.txt	0	Normal
data/forged/1271.jpg	data/forgedtxt/1271.txt	1	Fraud
data/receipts_corpus/images/1287.jpg	data/receipts_corpus/txt/1287.txt	0	Normal
data/receipts_corpus/images/1317.jpg	data/receipts_corpus/txt/1317.txt	0	Normal
data/receipts_corpus/images/1327.jpg	data/receipts_corpus/txt/1327.txt	0	Normal
data/receipts_corpus/images/1349.jpg	data/receipts_corpus/txt/1349.txt	0	Normal
data/receipts_corpus/images/1372.jpg	data/receipts_corpus/txt/1372.txt	0	Normal
data/receipts_corpus/images/1374.jpg	data/receipts_corpus/txt/1374.txt	0	Normal
data/receipts_corpus/images/1376.jpg	data/receipts_corpus/txt/1376.txt	0	Normal
data/receipts_corpus/images/1383.jpg	data/receipts_corpus/txt/1383.txt	0	Normal
data/receipts_corpus/images/1384.jpg	data/receipts_corpus/txt/1384.txt	0	Normal
data/receipts_corpus/images/1386.jpg	data/receipts_corpus/txt/1386.txt	0	Normal
data/receipts_corpus/images/1400.jpg	data/receipts_corpus/txt/1400.txt	0	Normal
data/receipts_corpus/images/1403.jpg	data/receipts_corpus/txt/1403.txt	0	Normal
data/receipts_corpus/images/1417.jpg	data/receipts_corpus/txt/1417.txt	0	Normal
data/receipts_corpus/images/1432.jpg	data/receipts_corpus/txt/1432.txt	0	Normal
data/receipts_corpus/images/1434.jpg	data/receipts_corpus/txt/1434.txt	0	Normal
data/receipts_corpus/images/1442.jpg	data/receipts_corpus/txt/1442.txt	0	Normal
data/forged/1453.jpg	data/forgedtxt/1453.txt	1	Fraud
data/receipts_corpus/images/1459.jpg	data/receipts_corpus/txt/1459.txt	0	Normal
data/receipts_corpus/images/1462.jpg	data/receipts_corpus/txt/1462.txt	0	Normal
data/receipts_corpus/images/1468.jpg	data/receipts_corpus/txt/1468.txt	0	Normal
data/receipts_corpus/images/1474.jpg	data/receipts_corpus/txt/1474.txt	0	Normal
data/receipts_corpus/images/1486.jpg	data/receipts_corpus/txt/1486.txt	0	Normal
data/receipts_corpus/images/1500.jpg	data/receipts_corpus/txt/1500.txt	0	Normal
data/receipts_corpus/images/1501.jpg	data/receipts_corpus/txt/1501.txt	0	Normal
data/receipts_corpus/images/1530.jpg	data/receipts_corpus/txt/1530.txt	0	Normal
data/receipts_corpus/images/1533.jpg	data/receipts_corpus/txt/1533.txt	0	Normal
data/receipts_corpus/images/1539.jpg	data/receipts_corpus/txt/1539.txt	0	Normal
data/receipts_corpus/images/1540.jpg	data/receipts_corpus/txt/1540.txt	0	Normal
data/receipts_corpus/images/1543.jpg	data/receipts_corpus/txt/1543.txt	0	Normal
data/receipts_corpus/images/1546.jpg	data/receipts_corpus/txt/1546.txt	0	Normal
data/receipts_corpus/images/1557.jpg	data/receipts_corpus/txt/1557.txt	0	Normal
data/receipts_corpus/images/1565.jpg	data/receipts_corpus/txt/1565.txt	0	Normal
data/receipts_corpus/images/1567.jpg	data/receipts_corpus/txt/1567.txt	0	Normal
data/receipts_corpus/images/1597.jpg	data/receipts_corpus/txt/1597.txt	0	Normal
data/receipts_corpus/images/1607.jpg	data/receipts_corpus/txt/1607.txt	0	Normal
data/receipts_corpus/images/1610.jpg	data/receipts_corpus/txt/1610.txt	0	Normal
data/receipts_corpus/images/1623.jpg	data/receipts_corpus/txt/1623.txt	0	Normal
data/receipts_corpus/images/1627.jpg	data/receipts_corpus/txt/1627.txt	0	Normal
data/receipts_corpus/images/1657.jpg	data/receipts_corpus/txt/1657.txt	0	Normal
data/receipts_corpus/images/1662.jpg	data/receipts_corpus/txt/1662.txt	0	Normal
data/forged/1666.jpg	data/forgedtxt/1666.txt	1	Fraud
data/receipts_corpus/images/1676.jpg	data/receipts_corpus/txt/1676.txt	0	Normal
data/receipts_corpus/images/1690.jpg	data/receipts_corpus/txt/1690.txt	0	Normal
data/receipts_corpus/images/1697.jpg	data/receipts_corpus/txt/1697.txt	0	Normal
data/receipts_corpus/images/1698.jpg	data/receipts_corpus/txt/1698.txt	0	Normal
data/receipts_corpus/images/1699.jpg	data/receipts_corpus/txt/1699.txt	0	Normal
data/receipts_corpus/images/1712.jpg	data/receipts_corpus/txt/1712.txt	0	Normal
data/receipts_corpus/images/1720.jpg	data/receipts_corpus/txt/1720.txt	0	Normal
data/receipts_corpus/images/1728.jpg	data/receipts_corpus/txt/1728.txt	0	Normal
data/receipts_corpus/images/1731.jpg	data/receipts_corpus/txt/1731.txt	0	Normal
data/receipts_corpus/images/1734.jpg	data/receipts_corpus/txt/1734.txt	0	Normal
data/forged/1738.jpg	data/forgedtxt/1738.txt	1	Fraud
data/receipts_corpus/images/1751.jpg	data/receipts_corpus/txt/1751.txt	0	Normal
data/receipts_corpus/images/1780.jpg	data/receipts_corpus/txt/1780.txt	0	Normal
data/receipts_corpus/images/1795.jpg	data/receipts_corpus/txt/1795.txt	0	Normal
data/receipts_corpus/images/1815.jpg	data/receipts_corpus/txt/1815.txt	0	Normal
data/receipts_corpus/images/1829.jpg	data/receipts_corpus/txt/1829.txt	0	Normal
data/receipts_corpus/images/1837.jpg	data/receipts_corpus/txt/1837.txt	0	Normal
data/receipts_corpus/images/1840.jpg	data/receipts_corpus/txt/1840.txt	0	Normal
data/receipts_corpus/images/1856.jpg	data/receipts_corpus/txt/1856.txt	0	Normal
data/receipts_corpus/images/1869.jpg	data/receipts_corpus/txt/1869.txt	0	Normal
data/receipts_corpus/images/1901.jpg	data/receipts_corpus/txt/1901.txt	0	Normal
data/receipts_corpus/images/1902.jpg	data/receipts_corpus/txt/1902.txt	0	Normal
data/receipts_corpus/images/1919.jpg	data/receipts_corpus/txt/1919.txt	0	Normal
data/receipts_corpus/images/1929.jpg	data/receipts_corpus/txt/1929.txt	0	Normal
data/receipts_corpus/images/1934.jpg	data/receipts_corpus/txt/1934.txt	0	Normal
data/receipts_corpus/images/1964.jpg	data/receipts_corpus/txt/1964.txt	0	Normal
